person_id,household_id,client_no,role,date_of_birth,employment_status,employment_started,desired_retirement_age,occupation_group,smoker,state_of_health,gross_annual_income,title,first_name,middle_names,last_name,known_as,pronouns,place_of_birth,nationality,gender,legal_sex,home_phone,mobile_phone,email_address
HH004772_P1,HH004772,1,primary,1946-06-05,retired,1975-12-22,68,retired,True,excellent,26436.41,Dr,Michael,,Davis,Michael,he_him,"New York, NY",American,male,male,(799) 958-8281,(753) 644-8220,michael.davis@example.com
HH004772_P2,HH004772,2,spouse_partner,1936-12-17,retired,1971-09-29,65,retired,False,fair,8879.96,Ms,Jennifer,Jane,Davis,Jennifer,she_her,"Houston, TX",American,female,female,,(962) 657-3622,jennifer.davis@example.com
HH004773_P1,HH004773,1,primary,1949-09-02,retired,1986-03-28,65,retired,False,fair,123090.7,Mr,David,,Moore,David,he_him,"Philadelphia, PA",American,male,male,,(745) 959-9879,david.moore@example.com
HH004774_P1,HH004774,1,primary,1983-03-01,self_employed,2002-12-02,62,professional,True,good,163464.54,Mrs,Emily,James,Anderson,Emily,she_her,"Los Angeles, CA",American,female,female,,(950) 420-8918,emily.anderson@example.com
HH004774_P2,HH004774,2,spouse_partner,1980-05-21,employed,2000-01-26,64,professional,False,good,53171.17,Mr,David,Lee,Anderson,David,he_him,"Chicago, IL",American,male,male,,(248) 882-0019,david.anderson@example.com
HH004775_P1,HH004775,1,primary,1993-12-12,employed,2012-12-02,66,sales,True,good,167726.64,Dr,James,,Davis,James,he_him,"Los Angeles, CA",American,male,male,,(344) 804-9564,james.davis@example.com
HH004775_P2,HH004775,2,spouse_partner,1987-09-11,employed,2010-06-25,68,professional,False,excellent,148410.68,Ms,Mary,Jane,Miller,Mary,she_her,"Houston, TX",Indian,female,female,,(707) 519-2842,mary.miller@example.com
HH004776_P1,HH004776,1,primary,1991-06-30,employed,2015-03-11,68,sales,False,excellent,55236.4,Mr,Robert,Lee,Wilson,Robert,he_him,"Houston, TX",American,male,male,(661) 633-2622,(504) 272-8535,robert.wilson@example.com
HH004776_P2,HH004776,2,spouse_partner,1996-01-11,employed,2023-07-24,67,education,False,good,22896.36,Ms,Linda,,Wilson,Lind,she_her,"Los Angeles, CA",American,female,female,,(859) 208-7205,linda.wilson@example.com
HH004777_P1,HH004777,1,primary,1982-07-24,employed,2007-12-04,71,sales,False,good,107280.65,Dr,Margaret,Rose,Smith,Margaret,she_her,"New York, NY",Other,female,female,(290) 234-8319,(232) 503-5804,margaret.smith@example.com
HH004778_P1,HH004778,1,primary,1969-12-18,employed,1992-01-29,60,finance,False,excellent,162947.79,Ms,Jennifer,Grace,Davis,Jennife,she_her,"Philadelphia, PA",American,female,female,(486) 658-6844,(855) 620-8282,jennifer.davis@example.com
HH004778_P2,HH004778,2,spouse_partner,1965-02-10,unemployed,1990-08-21,67,education,False,excellent,111435.87,Mr,Michael,,Davis,Michael,he_him,"Los Angeles, CA",American,male,male,,(388) 527-4583,michael.davis@example.com
HH004779_P1,HH004779,1,primary,1990-09-10,inactive,2017-08-11,65,operations,False,excellent,110636.87,Mrs,Margaret,,Brown,Margaret,she_her,"Atlanta, GA",American,female,female,(357) 799-8510,(781) 847-3542,margaret.brown@example.com
HH004780_P1,HH004780,1,primary,1982-11-27,employed,2001-07-16,67,business_owner,False,good,215188.17,Mrs,Emily,Rose,Smith,Emily,she_her,"Atlanta, GA",British,female,female,(640) 356-4386,(407) 529-6584,emily.smith@example.com
HH004781_P1,HH004781,1,primary,1978-06-23,employed,1996-06-08,64,finance,False,fair,74318.87,Mrs,Linda,Anne,Wilson,Linda,she_her,"Atlanta, GA",Canadian,female,female,,(861) 632-7760,linda.wilson@example.com
HH004781_P2,HH004781,2,spouse_partner,1976-10-11,inactive,2002-05-04,65,inactive,False,fair,27157.34,Mr,Michael,,Wilson,Michae,he_him,"Los Angeles, CA",American,male,male,,(878) 927-7357,michael.wilson@example.com
HH004782_P1,HH004782,1,primary,1993-03-20,employed,2017-03-13,70,business_owner,False,fair,48472.22,Mr,Thomas,,Moore,Thoma,he_him,"New York, NY",American,male,male,(341) 204-8543,(469) 515-7205,thomas.moore@example.com
HH004782_P2,HH004782,2,spouse_partner,1986-05-11,inactive,2008-08-16,67,inactive,False,fair,38932.6,Ms,Susan,Marie,Moore,Susa,she_her,"Chicago, IL",British,female,female,,(301) 325-4905,susan.moore@example.com
HH004783_P1,HH004783,1,primary,1948-07-20,retired,1970-06-15,66,retired,False,good,47323.39,Mr,Michael,,Wilson,Michae,he_him,"Houston, TX",American,male,male,,(947) 624-9997,michael.wilson@example.com
HH004783_P2,HH004783,2,spouse_partner,1943-05-02,retired,1975-04-01,70,retired,False,good,13978.72,Mrs,Mary,Rose,Davis,Mary,she_her,"Atlanta, GA",American,female,female,(476) 648-5075,(515) 210-5179,mary.davis@example.com
HH004784_P1,HH004784,1,primary,1981-06-22,unemployed,2006-01-02,63,finance,False,good,140986.36,Ms,Elizabeth,Lee,Moore,Elizabeth,she_her,"Phoenix, AZ",Mexican,female,female,,(704) 893-9576,elizabeth.moore@example.com
HH004784_P2,HH004784,2,spouse_partner,1979-08-23,employed,2005-06-24,66,healthcare,False,good,75731.53,Dr,Robert,Anne,Moore,Robert,he_him,"Los Angeles, CA",American,male,male,,(904) 520-1757,robert.moore@example.com
HH004785_P1,HH004785,1,primary,1971-07-21,employed,1995-04-11,69,business_owner,False,good,654380.88,Ms,Mary,Grace,Wilson,Mary,she_her,"Houston, TX",American,female,female,(860) 619-9044,(559) 237-8296,mary.wilson@example.com
HH004785_P2,HH004785,2,spouse_partner,1969-10-13,employed,1988-05-21,63,business_owner,True,excellent,249008.03,Mr,Michael,Lee,Smith,Michael,he_him,"Phoenix, AZ",Indian,male,male,(768) 485-8438,(537) 637-8473,michael.smith@example.com
HH004786_P1,HH004786,1,primary,1974-10-31,self_employed,1998-10-23,66,finance,False,excellent,161367.08,Mr,William,,Miller,William,he_him,"Phoenix, AZ",American,male,male,(539) 861-1050,(794) 236-8786,william.miller@example.com
HH004787_P1,HH004787,1,primary,2000-10-24,employed,2021-01-18,66,exec,False,good,52964.99,Mr,Daniel,James,Anderson,Daniel,he_him,"Atlanta, GA",American,male,male,,(323) 990-2120,daniel.anderson@example.com
HH004787_P2,HH004787,2,spouse_partner,1994-03-28,employed,2018-07-19,63,professional,False,good,45852.72,Dr,Emily,Marie,Anderson,Emily,she_her,"Chicago, IL",Canadian,female,female,,(515) 664-2317,emily.anderson@example.com
HH004788_P1,HH004788,1,primary,1988-08-30,self_employed,2009-11-10,67,business_owner,False,good,133010.9,Dr,Joseph,,Brown,Joseph,he_him,"Phoenix, AZ",American,male,male,,(902) 521-5391,joseph.brown@example.com
HH004789_P1,HH004789,1,primary,1971-04-19,self_employed,1992-08-27,62,operations,False,fair,285599.49,Mrs,Patricia,,Davis,Patricia,she_her,"Atlanta, GA",American,female,female,(758) 843-1350,(351) 790-7694,patricia.davis@example.com
HH004790_P1,HH004790,1,primary,1969-10-27,retired,2006-08-26,67,retired,False,good,75394.88,Mr,Michael,Marie,Wilson,Michael,he_him,"Los Angeles, CA",American,male,male,(777) 954-8347,(839) 441-9865,michael.wilson@example.com
HH004790_P2,HH004790,2,spouse_partner,1974-05-07,inactive,1998-01-08,68,inactive,False,poor,68699.41,Dr,Margaret,Marie,Wilson,Margaret,she_her,"Phoenix, AZ",American,female,female,(884) 469-8973,(246) 818-9035,margaret.wilson@example.com
HH004791_P1,HH004791,1,primary,1975-01-12,employed,2002-05-25,66,business_owner,False,fair,88782.17,Mr,James,,Johnson,James,he_him,"Chicago, IL",American,male,male,,(960) 332-2346,james.johnson@example.com
HH004791_P2,HH004791,2,spouse_partner,1985-05-07,employed,2009-12-10,66,education,False,excellent,55390.92,Mrs,Emily,Rose,Johnson,Emily,she_her,"New York, NY",Irish,female,female,,(786) 250-2677,emily.johnson@example.com
HH004792_P1,HH004792,1,primary,1988-06-16,employed,2011-01-03,69,business_owner,False,fair,131382.92,Dr,William,Jane,Brown,William,he_him,"Seattle, WA",American,male,male,,(357) 923-0161,william.brown@example.com
HH004793_P1,HH004793,1,primary,1982-01-15,self_employed,2003-05-14,69,professional,False,good,110365.31,Dr,Susan,Jane,Wilson,Susa,she_her,"Los Angeles, CA",American,female,female,(903) 722-7136,(530) 278-7764,susan.wilson@example.com
HH004793_P2,HH004793,2,spouse_partner,1982-02-01,employed,2005-02-13,71,operations,False,poor,88151.67,Mr,Robert,Ray,Moore,Robert,he_him,"Los Angeles, CA",American,male,male,,(799) 574-6622,robert.moore@example.com
HH004794_P1,HH004794,1,primary,1973-06-06,self_employed,1996-03-16,60,sales,False,fair,101119.09,Mr,Daniel,Marie,Brown,Daniel,he_him,"Atlanta, GA",American,male,male,,(648) 667-8181,daniel.brown@example.com
HH004794_P2,HH004794,2,spouse_partner,1970-07-17,retired,1994-02-01,66,retired,False,good,31174.38,Dr,Patricia,Jane,Brown,Patricia,she_her,"Atlanta, GA",American,female,female,(482) 401-2219,(465) 955-8730,patricia.brown@example.com
HH004795_P1,HH004795,1,primary,1981-10-30,employed,2005-08-29,68,business_owner,False,excellent,140525.88,Dr,David,,Johnson,David,he_him,"Philadelphia, PA",American,male,male,,(970) 267-6294,david.johnson@example.com
HH004795_P2,HH004795,2,spouse_partner,1979-07-15,employed,2007-04-13,69,operations,False,fair,48621.01,Dr,Mary,Lee,Johnson,Mary,she_her,"Houston, TX",American,female,female,,(599) 849-0914,mary.johnson@example.com
HH004796_P1,HH004796,1,primary,1982-05-20,employed,2009-05-07,68,finance,False,excellent,48030.45,Mr,David,James,Davis,David,he_him,"Phoenix, AZ",American,male,male,(564) 816-6243,(448) 834-3049,david.davis@example.com
HH004796_P2,HH004796,2,spouse_partner,1982-03-28,employed,2009-11-01,63,business_owner,False,good,19512.93,Mrs,Mary,Lee,Wilson,Mar,she_her,"Los Angeles, CA",American,female,female,(243) 800-0836,(603) 233-9544,mary.wilson@example.com
HH004797_P1,HH004797,1,primary,1968-03-11,self_employed,1992-10-30,65,sales,True,good,138796.05,Mr,James,James,Johnson,James,he_him,"Atlanta, GA",American,male,male,(949) 295-1747,(836) 452-1559,james.johnson@example.com
HH004797_P2,HH004797,2,spouse_partner,1960-11-24,employed,1987-07-20,68,operations,False,good,117427.73,Dr,Emily,Grace,Johnson,Emily,she_her,"Houston, TX",American,female,female,(608) 647-7364,(748) 542-8754,emily.johnson@example.com
HH004798_P1,HH004798,1,primary,1982-01-01,employed,2004-08-16,64,professional,False,good,81880.95,Mr,Robert,,Smith,Robert,he_him,"Seattle, WA",American,male,male,(394) 434-6053,(340) 428-8719,robert.smith@example.com
HH004798_P2,HH004798,2,spouse_partner,1990-05-21,employed,2012-01-21,64,professional,False,fair,54596.88,Dr,Mary,,Brown,Mar,she_her,"Phoenix, AZ",Irish,female,female,(830) 244-8414,(920) 690-4046,mary.brown@example.com
HH004799_P1,HH004799,1,primary,1995-02-05,employed,2021-10-01,61,professional,False,good,108559.07,Mr,Robert,,Anderson,Robert,he_him,"Atlanta, GA",American,male,male,,(618) 228-0550,robert.anderson@example.com
HH004800_P1,HH004800,1,primary,1985-03-23,inactive,2005-06-14,68,exec,False,fair,119990.77,Mrs,Elizabeth,Jane,Brown,Elizabet,she_her,"New York, NY",American,female,female,,(536) 410-7189,elizabeth.brown@example.com
HH004800_P2,HH004800,2,spouse_partner,1976-01-14,inactive,2003-03-26,59,inactive,False,fair,23905.15,Dr,James,,Brown,James,he_him,"Phoenix, AZ",American,male,male,(462) 610-3808,(888) 849-2060,james.brown@example.com
HH004801_P1,HH004801,1,primary,1966-06-17,self_employed,1986-07-30,67,exec,False,excellent,252442.86,Dr,William,Lee,Johnson,William,he_him,"Seattle, WA",American,male,male,,(535) 937-6768,william.johnson@example.com
HH004802_P1,HH004802,1,primary,1992-06-12,retired,2008-06-12,68,retired,False,good,125070.58,Dr,Margaret,Marie,Johnson,Margaret,she_her,"Phoenix, AZ",American,female,female,,(952) 833-4821,margaret.johnson@example.com
HH004802_P2,HH004802,2,spouse_partner,1995-01-06,employed,2018-09-18,63,business_owner,False,good,51682.19,Mr,James,,Johnson,Jame,he_him,"Los Angeles, CA",American,male,male,(782) 604-3903,(485) 434-4080,james.johnson@example.com
HH004803_P1,HH004803,1,primary,1996-11-23,employed,2017-05-05,65,exec,False,good,34558.74,Mr,Michael,,Johnson,Michael,he_him,"Philadelphia, PA",American,male,male,(512) 237-4201,(274) 637-8334,michael.johnson@example.com
HH004803_P2,HH004803,2,spouse_partner,1998-07-16,employed,2019-08-24,71,healthcare,False,good,18630.68,Dr,Jennifer,James,Johnson,Jennifer,she_her,"Seattle, WA",American,female,female,,(708) 427-7602,jennifer.johnson@example.com
HH004804_P1,HH004804,1,primary,1983-04-23,employed,2003-11-17,70,sales,False,excellent,82771.08,Mr,Thomas,,Moore,Thomas,he_him,"Los Angeles, CA",American,male,male,,(801) 804-8198,thomas.moore@example.com
HH004804_P2,HH004804,2,spouse_partner,1992-04-16,inactive,,66,inactive,False,fair,34497.3,Ms,Linda,,Moore,Linda,she_her,"Philadelphia, PA",American,female,female,,(986) 728-7878,linda.moore@example.com
HH004805_P1,HH004805,1,primary,1957-02-24,retired,2002-03-26,63,retired,False,fair,33449.26,Dr,James,Lee,Johnson,James,he_him,"Chicago, IL",American,male,male,,(735) 416-6302,james.johnson@example.com
HH004805_P2,HH004805,2,spouse_partner,1954-02-16,retired,1983-04-23,73,retired,False,good,27924.51,Ms,Margaret,Jane,Moore,Margaret,she_her,"Philadelphia, PA",American,female,female,,(679) 345-5487,margaret.moore@example.com
HH004806_P1,HH004806,1,primary,1967-12-21,employed,1992-07-29,66,operations,False,good,191692.26,Mr,William,Rose,Johnson,William,he_him,"Chicago, IL",American,male,male,(738) 840-4863,(276) 350-7689,william.johnson@example.com
HH004807_P1,HH004807,1,primary,1986-10-28,employed,2012-01-16,65,operations,False,fair,56571.39,Ms,Margaret,Ray,Moore,Margaret,she_her,"Atlanta, GA",American,female,female,(324) 813-2544,(635) 261-1041,margaret.moore@example.com
HH004807_P2,HH004807,2,spouse_partner,1990-12-29,employed,2010-07-30,57,operations,False,excellent,14214.08,Dr,David,,Moore,David,he_him,"Seattle, WA",American,male,male,,(369) 524-0681,david.moore@example.com
HH004808_P1,HH004808,1,primary,1965-07-02,retired,1989-07-17,63,retired,False,excellent,80657.3,Mrs,Mary,Lee,Moore,Mary,she_her,"Phoenix, AZ",American,female,female,,(606) 453-0719,mary.moore@example.com
HH004808_P2,HH004808,2,spouse_partner,1964-12-19,employed,1992-11-15,72,healthcare,False,good,59693.32,Mr,James,,Moore,James,he_him,"Seattle, WA",British,male,male,,(230) 930-5462,james.moore@example.com
HH004809_P1,HH004809,1,primary,1961-01-22,employed,1979-05-12,59,sales,False,good,48851.95,Mr,William,Marie,Miller,William,he_him,"Houston, TX",Mexican,male,male,,(516) 403-0805,william.miller@example.com
HH004809_P2,HH004809,2,spouse_partner,1957-05-15,retired,1994-05-30,65,retired,False,poor,34516.51,Ms,Margaret,Ray,Miller,Margaret,she_her,"Atlanta, GA",American,female,female,,(463) 433-9271,margaret.miller@example.com
HH004810_P1,HH004810,1,primary,1983-02-25,unemployed,2010-09-23,65,professional,False,good,209832.93,Ms,Patricia,Rose,Wilson,Patricia,she_her,"Philadelphia, PA",American,female,female,,(463) 840-1260,patricia.wilson@example.com
HH004810_P2,HH004810,2,spouse_partner,1976-05-21,inactive,2000-04-19,71,inactive,False,poor,75079.59,Mr,James,Rose,Wilson,Jame,he_him,"Chicago, IL",American,male,male,,(320) 763-9288,james.wilson@example.com
HH004811_P1,HH004811,1,primary,1996-07-23,self_employed,2019-08-13,64,finance,False,excellent,74407.67,Mrs,Jennifer,,Miller,Jennifer,she_her,"Philadelphia, PA",American,female,female,(585) 474-5621,(205) 446-2667,jennifer.miller@example.com
HH004811_P2,HH004811,2,spouse_partner,1992-07-13,employed,2016-01-26,67,education,False,fair,25016.8,Mr,Thomas,Lee,Miller,Thoma,he_him,"Phoenix, AZ",American,male,male,,(834) 651-3712,thomas.miller@example.com
HH004812_P1,HH004812,1,primary,1980-05-16,employed,2001-10-11,71,operations,False,good,72099.42,Ms,Susan,Jane,Anderson,Susa,she_her,"Los Angeles, CA",American,female,female,,(463) 842-0962,susan.anderson@example.com
HH004812_P2,HH004812,2,spouse_partner,1988-04-18,inactive,2008-07-20,63,inactive,False,excellent,29194.11,Dr,Thomas,Jane,Anderson,Thomas,he_him,"Chicago, IL",American,male,male,,(956) 215-4088,thomas.anderson@example.com
HH004813_P1,HH004813,1,primary,1974-01-09,self_employed,1997-01-26,62,business_owner,False,good,189119.71,Mrs,Margaret,Marie,Smith,Margare,she_her,"Chicago, IL",American,female,female,,(414) 909-3933,margaret.smith@example.com
HH004814_P1,HH004814,1,primary,1978-12-09,employed,2003-06-05,67,professional,False,good,135273.73,Mr,Robert,Ray,Smith,Rober,he_him,"Chicago, IL",American,male,male,,(988) 254-1358,robert.smith@example.com
HH004814_P2,HH004814,2,spouse_partner,1981-07-11,employed,2004-04-20,60,business_owner,False,poor,27220.27,Dr,Jennifer,,Smith,Jennifer,she_her,"Seattle, WA",American,female,female,(740) 329-8069,(815) 287-5743,jennifer.smith@example.com
HH004815_P1,HH004815,1,primary,1996-05-30,employed,2022-12-14,73,sales,False,good,156542.09,Dr,Elizabeth,Rose,Moore,Elizabet,she_her,"Philadelphia, PA",Canadian,female,female,(616) 542-5114,(704) 478-7807,elizabeth.moore@example.com
HH004816_P1,HH004816,1,primary,1995-08-16,retired,2011-08-16,64,retired,False,excellent,119359.01,Mrs,Patricia,Jane,Anderson,Patricia,she_her,"Atlanta, GA",American,female,female,(352) 928-3927,(775) 352-5954,patricia.anderson@example.com
HH004816_P2,HH004816,2,spouse_partner,1986-07-08,employed,2013-09-15,66,professional,False,fair,42652.43,Mr,David,Grace,Anderson,David,he_him,"Chicago, IL",American,male,male,,(477) 887-5933,david.anderson@example.com
HH004817_P1,HH004817,1,primary,1993-02-10,employed,2012-03-23,65,operations,False,good,155421.73,Dr,Daniel,,Davis,Daniel,he_him,"Houston, TX",Irish,male,male,(916) 797-5707,(582) 784-3830,daniel.davis@example.com
HH004817_P2,HH004817,2,spouse_partner,1999-09-12,employed,2023-01-04,65,education,False,good,66566.99,Dr,Mary,,Davis,Mary,she_her,"Los Angeles, CA",American,female,female,(301) 884-7654,(292) 785-5748,mary.davis@example.com
HH004818_P1,HH004818,1,primary,1971-04-20,self_employed,1993-01-23,69,operations,False,good,194576.82,Dr,Mary,,Davis,Mary,she_her,"Los Angeles, CA",Mexican,female,female,,(303) 907-0910,mary.davis@example.com
HH004818_P2,HH004818,2,spouse_partner,1973-02-20,self_employed,1995-07-03,67,professional,False,fair,59731.7,Dr,Daniel,,Davis,Daniel,he_him,"Philadelphia, PA",Canadian,male,male,,(880) 756-0197,daniel.davis@example.com
HH004819_P1,HH004819,1,primary,1989-07-09,self_employed,2009-11-14,65,finance,False,good,82834.15,Dr,Linda,,Wilson,Linda,she_her,"Philadelphia, PA",Canadian,female,female,(325) 463-1711,(922) 803-4838,linda.wilson@example.com
HH004819_P2,HH004819,2,spouse_partner,1984-07-17,employed,2007-09-27,67,operations,False,excellent,42405.69,Dr,Joseph,Marie,Wilson,Josep,he_him,"Seattle, WA",American,male,male,,(849) 748-8694,joseph.wilson@example.com
HH004820_P1,HH004820,1,primary,1989-08-15,employed,2011-08-21,75,sales,True,excellent,132326.56,Mr,William,Jane,Moore,William,he_him,"Phoenix, AZ",American,male,male,,(797) 977-2036,william.moore@example.com
HH004820_P2,HH004820,2,spouse_partner,1985-03-13,unemployed,2005-02-20,60,healthcare,False,good,35013.58,Mr,Joseph,Ray,Moore,Joseph,he_him,"Philadelphia, PA",American,male,male,,(597) 649-4234,joseph.moore@example.com
HH004821_P1,HH004821,1,primary,1962-03-29,employed,1989-05-23,65,finance,False,good,50352.8,Dr,Joseph,Lee,Miller,Josep,he_him,"Los Angeles, CA",American,male,male,,(557) 303-6540,joseph.miller@example.com
HH004822_P1,HH004822,1,primary,1957-12-16,retired,1980-07-26,70,retired,False,fair,41046.13,Dr,Joseph,,Miller,Joseph,he_him,"Houston, TX",American,male,male,(661) 772-3535,(776) 618-2008,joseph.miller@example.com
